1461,1,1,1,0.654690,981.221705,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.274586,1.372931,10.551956,1,22.723708,32.303375,1,Key armed,
1642,2,2,1,-0.167498,981.317342,1,-0.010000,0.010000,0.020000,-3.290000,6.820000,-3.190000,1,0.274586,1.333704,10.748089,1,22.755884,32.234711,1,
1746,3,2,1,0.371112,981.254690,1,-0.010000,-0.020000,0.030000,-3.410000,6.580000,-3.120000,1,0.039227,1.333704,10.395049,1,22.745159,32.242340,1,
1843,4,2,1,0.487176,981.241190,1,-0.010000,-0.040000,0.010000,-3.350000,6.580000,-3.060000,1,0.196133,1.294478,10.238143,1,22.766609,32.227081,1,
1951,5,2,1,-0.685273,981.377573,1,-0.020000,-0.020000,0.010000,-3.350000,6.760000,-3.190000,1,0.196133,1.412158,10.748089,1,22.777334,32.219452,1,
2047,6,2,1,0.399604,981.251376,1,-0.020000,-0.030000,0.020000,-3.470000,6.580000,-3.130000,1,0.235360,1.529837,10.042010,1,22.755884,32.234711,1,
2143,7,2,1,0.610904,981.226798,1,-0.040000,0.010000,-0.020000,-3.350000,6.640000,-3.130000,1,0.196133,1.333704,10.198916,1,22.755884,32.227081,1,
2250,8,2,1,0.523333,981.236984,1,0.000000,-0.040000,0.020000,-3.530000,6.760000,-3.000000,1,0.117680,1.294478,10.395049,1,22.755884,32.234711,1,
2347,9,2,1,0.479548,981.242077,1,-0.020000,-0.010000,-0.020000,-3.470000,6.700000,-3.190000,1,0.196133,1.255251,10.355823,1,22.766609,32.234711,1,
2444,10,2,1,0.690834,981.217501,1,-0.030000,0.010000,0.010000,-3.350000,6.470000,-3.190000,1,0.078453,1.294478,10.395049,1,22.766609,32.234711,1,
2541,11,2,1,0.188328,981.275951,1,-0.010000,-0.020000,0.020000,-3.410000,6.580000,-3.000000,1,0.235360,1.333704,9.963557,1,22.745159,32.234711,1,
2648,12,2,1,-0.270389,981.329311,1,-0.010000,-0.040000,-0.010000,-3.410000,6.530000,-3.000000,1,0.235360,1.333704,10.238143,1,22.734434,32.227081,1,
2744,13,2,1,0.188328,981.275951,1,-0.010000,0.000000,0.010000,-3.290000,6.530000,-2.880000,1,0.156906,1.333704,10.238143,1,22.745159,32.219452,1,
2840,14,2,1,-0.146671,981.314919,1,-0.010000,0.000000,0.010000,-3.350000,6.700000,-3.060000,1,0.156906,1.333704,10.355823,1,22.766609,32.234711,1,
2947,15,2,1,-0.022967,981.300530,1,-0.010000,-0.020000,0.010000,-3.410000,6.530000,-3.190000,1,0.235360,1.137571,10.238143,1,22.766609,32.227081,1,
3044,16,2,1,-0.102885,981.309826,1,-0.020000,-0.040000,0.030000,-3.470000,6.640000,-3.190000,1,0.196133,1.372931,10.669635,1,22.766609,32.234711,1,
3141,17,2,1,-0.066752,981.305623,1,-0.040000,-0.020000,0.000000,-3.470000,6.640000,-3.000000,1,0.313813,1.294478,10.042010,1,22.766609,32.211823,1,
3238,18,2,1,-0.314175,981.334404,1,-0.010000,-0.030000,0.000000,-3.410000,6.700000,-2.940000,1,0.117680,1.333704,10.238143,1,22.745159,32.227081,1,
3346,19,2,1,-0.357961,981.339498,1,-0.020000,-0.020000,0.030000,-3.470000,6.470000,-2.940000,1,0.196133,1.333704,10.473502,1,22.766609,32.219452,1,
3442,20,2,1,0.188328,981.275951,1,-0.020000,-0.010000,-0.020000,-3.410000,6.700000,-2.880000,1,0.235360,1.490611,10.120463,1,22.755884,32.219452,1,
3538,21,2,1,0.523333,981.236984,1,0.000000,-0.020000,0.010000,-3.410000,6.880000,-3.060000,1,0.235360,1.333704,10.002783,1,22.755884,32.234711,1,
3645,22,2,1,-0.649158,981.373372,1,-0.040000,-0.020000,0.000000,-3.290000,6.700000,-3.060000,1,0.156906,1.333704,10.042010,1,22.755884,32.227081,1,
3742,23,2,1,0.523333,981.236984,1,-0.020000,-0.020000,0.010000,-3.230000,6.760000,-3.190000,1,0.313813,1.294478,10.355823,1,22.755884,32.219452,1,
3839,24,2,1,0.224463,981.271748,1,-0.010000,-0.010000,0.000000,-3.110000,6.580000,-3.060000,1,0.274586,1.372931,10.395049,1,22.745159,32.227081,1,
3936,25,2,1,-0.022967,981.300530,1,-0.040000,0.000000,0.010000,-3.170000,6.580000,-3.060000,1,0.156906,1.216025,9.806650,1,22.755884,32.227081,1,
4047,26,2,1,-0.321813,981.335293,1,0.020000,-0.030000,0.020000,-3.230000,6.700000,-3.000000,1,0.431493,1.294478,10.395049,1,22.766609,32.227081,1,
4144,27,2,1,-0.278028,981.330199,1,-0.030000,-0.010000,0.010000,-3.290000,6.580000,-2.760000,1,0.196133,1.372931,10.198916,1,22.766609,32.219452,1,
4240,28,2,1,0.355818,981.256469,1,-0.010000,-0.020000,0.010000,-3.110000,6.700000,-2.940000,1,0.117680,1.412158,10.277369,1,22.755884,32.234711,1,
4348,29,2,1,-0.321813,981.335293,1,-0.020000,-0.010000,0.000000,-3.350000,6.640000,-3.190000,1,0.196133,1.333704,10.395049,1,22.755884,32.227081,1,
4444,30,2,1,-0.190457,981.320013,1,-0.010000,0.010000,0.030000,-3.230000,6.700000,-3.060000,1,0.274586,1.255251,10.355823,1,22.766609,32.211823,1,
