1455,1,1,1,1871.227165,800.630060,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.196133,-0.117680,10.395049,1,21.779900,16.838593,1,Key armed,
1636,2,2,1,40.531849,999.469159,1,0.000000,-0.010000,0.050000,-2.880000,-1.890000,-4.140000,1,0.117680,-0.039227,10.238143,1,21.790625,16.769928,1,
1741,3,2,1,40.356625,999.489938,1,-0.020000,-0.040000,-0.030000,-2.880000,-2.060000,-3.960000,1,0.274586,-0.039227,10.395049,1,21.779900,16.777557,1,
1838,4,2,1,40.181404,999.510717,1,0.000000,-0.010000,0.000000,-2.930000,-1.940000,-3.900000,1,0.196133,0.000000,9.924330,1,21.790625,16.762299,1,
1950,5,2,1,40.137599,999.515912,1,-0.010000,-0.010000,0.030000,-2.760000,-1.830000,-4.080000,1,0.235360,-0.117680,10.473502,1,21.790625,16.769928,1,
2047,6,2,1,39.842198,999.550944,1,-0.020000,-0.030000,0.000000,-2.880000,-2.000000,-3.770000,1,0.313813,-0.117680,10.591182,1,21.790625,16.762299,1,
2144,7,2,1,40.017415,999.530165,1,-0.030000,-0.020000,0.010000,-2.930000,-1.890000,-4.080000,1,0.235360,-0.039227,10.512729,1,21.801350,16.762299,1,
2252,8,2,1,40.246549,999.502992,1,0.010000,0.030000,-0.010000,-2.930000,-2.120000,-3.960000,1,0.156906,-0.078453,10.355823,1,21.779900,16.762299,1,
2349,9,2,1,40.290353,999.497797,1,-0.010000,0.000000,-0.010000,-2.930000,-2.000000,-4.080000,1,0.196133,-0.078453,10.591182,1,21.812075,16.754669,1,
2446,10,2,1,40.093795,999.521107,1,-0.030000,-0.060000,0.010000,-3.050000,-1.770000,-3.900000,1,0.274586,-0.078453,10.355823,1,21.801350,16.769928,1,
2542,11,2,1,40.629565,999.457572,1,-0.030000,-0.020000,0.000000,-3.050000,-2.180000,-3.840000,1,0.235360,-0.117680,10.159690,1,21.779900,16.762299,1,
2651,12,2,1,39.809624,999.554807,1,-0.010000,-0.030000,0.030000,-2.880000,-1.830000,-3.960000,1,0.235360,-0.039227,10.081236,1,21.779900,16.777557,1,
2746,13,2,1,39.765820,999.560002,1,-0.030000,-0.040000,0.000000,-2.760000,-2.180000,-3.840000,1,0.117680,-0.235360,10.748089,1,21.801350,16.769928,1,
2842,14,2,1,40.225209,999.505523,1,-0.030000,-0.020000,0.020000,-2.760000,-1.890000,-3.710000,1,0.431493,-0.156906,10.238143,1,21.790625,16.769928,1,
2949,15,2,1,40.498153,999.473155,1,-0.030000,0.000000,0.000000,-2.760000,-2.060000,-3.840000,1,0.392266,-0.117680,10.238143,1,21.790625,16.769928,1,
